date,sales,region,sku
2023-08-12,208,West,SKU1
2023-10-10,228,West,SKU3
2023-04-14,218,West,SKU15
2022-04-20,218,West,SKU8
2022-12-19,210,South,SKU12
2022-04-01,191,East,SKU17
2023-02-18,202,North,SKU6
2023-12-03,198,West,SKU12
2022-03-14,195,South,SKU11
2023-11-16,206,North,SKU2
2023-07-01,201,North,SKU20
2023-12-23,178,West,SKU16
2022-10-25,214,East,SKU20
2023-10-07,196,West,SKU4
2022-10-10,190,West,SKU9
2023-05-20,189,South,SKU17
2022-07-17,203,North,SKU17
2022-02-01,236,East,SKU2
2023-10-10,199,East,SKU11
2022-12-07,206,North,SKU6
2023-10-20,183,West,SKU19
2022-11-30,215,North,SKU17
2022-05-23,215,West,SKU16
2023-02-14,235,West,SKU17
2022-02-13,198,West,SKU15
2022-02-01,200,North,SKU13
2022-01-28,186,East,SKU17
2023-02-27,204,West,SKU8
2023-05-06,198,South,SKU9
2022-06-09,203,East,SKU8
2022-07-26,182,North,SKU17
2022-01-18,192,East,SKU20
2022-04-13,204,South,SKU14
2023-08-05,238,East,SKU20
2023-09-23,220,East,SKU12
2023-10-13,198,East,SKU1
2023-11-03,197,East,SKU13
2022-08-20,211,East,SKU7
2023-10-22,184,North,SKU16
2023-02-28,207,South,SKU3
2023-07-01,196,North,SKU11
2022-08-27,210,East,SKU18
2022-11-30,185,West,SKU10
2022-05-29,233,East,SKU16
2023-09-15,232,East,SKU19
2023-02-12,222,South,SKU8
2022-01-17,222,North,SKU6
2022-08-14,184,North,SKU3
2023-10-14,205,West,SKU2
2023-10-18,188,West,SKU17
2022-09-17,197,West,SKU3
2023-12-30,225,East,SKU3
2023-11-05,223,North,SKU15
2023-08-27,237,West,SKU5
2022-06-23,203,South,SKU14
2022-07-24,203,North,SKU7
2023-02-19,202,East,SKU5
2023-05-23,201,North,SKU14
2022-06-02,205,North,SKU19
2022-04-13,203,North,SKU11
2023-12-15,199,North,SKU7
2022-03-06,193,West,SKU8
2022-04-27,181,South,SKU4
2023-10-27,196,East,SKU6
2022-06-05,203,North,SKU5
2023-11-07,220,North,SKU10
2022-03-23,187,West,SKU18
2023-06-02,226,West,SKU17
2022-03-08,198,North,SKU14
2022-08-26,184,South,SKU13
2023-08-07,193,East,SKU6
2023-08-30,185,West,SKU16
2022-11-22,192,West,SKU10
2023-08-13,210,South,SKU7
2022-03-08,215,West,SKU1
2022-06-25,194,East,SKU11
2023-11-15,200,North,SKU6
2023-04-23,196,East,SKU4
2022-09-12,231,East,SKU11
2022-03-04,203,East,SKU2
2023-02-07,194,North,SKU9
2022-07-11,218,South,SKU7
2022-11-25,178,North,SKU14
2022-03-12,199,West,SKU5
2022-03-04,222,South,SKU18
2022-10-24,170,South,SKU17
2022-09-02,168,West,SKU14
2023-06-03,207,West,SKU16
2023-01-28,210,South,SKU19
2023-08-24,204,West,SKU11
2022-06-26,207,South,SKU1
2022-07-23,195,West,SKU5
2023-10-08,192,South,SKU11
2023-08-17,208,North,SKU20
2023-06-17,190,North,SKU13
2022-05-08,185,West,SKU2
2022-07-14,222,West,SKU1
2022-07-13,207,South,SKU11
2022-07-03,205,East,SKU4
2022-09-04,194,West,SKU8
2022-11-20,207,North,SKU18
2022-06-09,207,West,SKU11
2023-12-07,204,South,SKU2
2023-09-14,191,South,SKU4
2022-03-07,204,West,SKU10
2022-09-11,218,West,SKU20
2022-10-10,182,East,SKU12
2022-03-01,183,East,SKU18
2022-04-28,190,South,SKU15
2023-02-27,178,East,SKU12
2023-07-10,189,North,SKU1
2023-12-23,188,West,SKU6
2022-02-05,219,West,SKU11
2023-06-15,200,South,SKU1
2022-04-01,176,West,SKU6
2022-10-28,193,North,SKU8
2023-12-25,197,South,SKU6
2022-08-05,209,West,SKU20
2022-04-08,170,North,SKU12
2023-04-01,203,South,SKU18
2023-06-15,174,North,SKU5
2023-06-22,190,West,SKU5
2022-01-28,195,East,SKU8
2023-07-30,200,South,SKU19
2022-11-20,194,West,SKU2
2022-08-11,171,South,SKU14
2022-03-21,228,South,SKU17
2023-07-17,179,South,SKU18
2023-04-03,213,North,SKU18
2023-09-06,200,South,SKU17
2022-06-25,198,East,SKU8
2023-06-06,168,West,SKU10
2023-04-02,213,North,SKU4
2023-02-27,221,South,SKU19
2022-04-10,191,South,SKU17
2023-02-07,197,West,SKU13
2023-07-30,210,North,SKU8
2023-01-15,177,North,SKU4
2023-06-15,221,South,SKU5
2022-11-28,208,North,SKU20
2022-11-14,188,East,SKU15
2023-10-15,207,South,SKU20
2023-06-21,206,South,SKU9
2022-03-30,204,North,SKU1
2023-08-27,198,East,SKU10
2023-05-26,195,East,SKU3
2022-02-11,202,South,SKU13
2023-01-24,193,East,SKU8
2022-03-22,190,East,SKU14
2023-02-06,194,East,SKU12
2022-04-17,183,South,SKU11
2022-04-21,187,West,SKU15
2022-10-04,177,South,SKU17
2022-08-02,200,West,SKU2
2023-05-21,205,East,SKU1
2022-05-01,167,East,SKU20
2022-05-14,222,South,SKU13
2023-12-21,214,South,SKU12
2023-01-06,173,North,SKU8
2022-09-14,200,North,SKU19
2023-11-28,200,East,SKU15
2022-06-29,223,South,SKU10
2022-02-17,202,South,SKU20
2023-08-22,199,South,SKU2
2022-01-19,202,East,SKU2
2022-02-15,207,North,SKU18
2023-03-27,206,South,SKU1
2022-02-25,196,South,SKU10
2023-10-19,196,West,SKU16
2022-04-02,173,North,SKU14
2022-03-23,216,South,SKU11
2022-03-20,207,South,SKU13
2023-10-24,199,West,SKU19
2022-10-10,217,North,SKU16
2022-11-07,193,North,SKU19
2022-06-09,197,South,SKU4
2022-11-12,213,South,SKU8
2023-10-30,213,South,SKU10
2022-06-05,188,West,SKU11
2023-12-15,208,West,SKU13
2023-04-13,216,West,SKU13
2023-04-07,197,West,SKU13
2022-04-27,177,West,SKU11
2023-10-28,199,North,SKU16
2022-12-30,230,South,SKU15
2023-09-23,188,North,SKU4
2023-12-12,196,West,SKU2
2023-04-11,198,South,SKU16
2022-07-03,181,East,SKU11
2023-10-22,204,South,SKU17
2022-06-15,188,South,SKU8
2022-03-16,237,South,SKU2
2022-09-29,212,East,SKU8
2023-11-22,176,North,SKU20
2023-05-18,202,South,SKU17
2023-07-17,215,North,SKU8
2023-08-10,204,North,SKU1
2023-10-18,209,East,SKU14
2022-12-09,209,East,SKU5
2023-12-01,180,South,SKU16
2023-09-27,188,West,SKU17
2022-09-08,189,West,SKU12
2022-05-10,209,West,SKU20
2022-12-24,207,South,SKU8
2023-11-23,190,West,SKU8
2023-02-12,196,West,SKU2
2023-05-10,217,East,SKU5
2023-09-14,193,East,SKU13
2023-04-27,196,South,SKU17
2022-03-19,195,West,SKU3
2023-05-29,185,South,SKU15
2022-11-17,194,West,SKU12
2022-10-17,207,North,SKU3
2022-10-24,191,South,SKU10
2023-11-12,230,East,SKU16
2023-04-20,192,West,SKU19
2022-01-23,195,West,SKU3
2022-06-21,204,North,SKU10
2022-11-14,185,North,SKU2
2022-07-12,217,North,SKU15
2023-11-12,184,North,SKU7
2022-04-28,174,North,SKU20
2022-01-06,213,North,SKU8
2023-04-28,217,West,SKU15
2022-05-12,220,East,SKU8
2022-04-03,179,East,SKU13
2023-06-06,205,South,SKU20
2023-07-17,190,West,SKU4
2022-10-21,208,West,SKU12
2023-10-03,211,East,SKU12
2023-01-27,180,East,SKU5
2022-09-06,240,South,SKU2
2023-09-06,197,North,SKU6
2023-08-18,215,West,SKU11
2023-12-04,199,East,SKU11
2023-02-21,170,West,SKU3
2022-05-23,213,East,SKU10
2022-08-25,210,North,SKU16
2022-10-14,196,North,SKU16
2022-10-04,174,West,SKU19
2023-01-22,195,East,SKU14
2023-01-17,196,West,SKU8
2023-03-26,203,North,SKU16
2022-10-18,171,West,SKU16
2022-06-18,200,East,SKU7
2023-03-19,212,North,SKU1
2023-10-18,180,West,SKU16
2022-07-03,204,South,SKU20
2022-02-14,199,West,SKU2
2022-09-25,213,West,SKU5
2023-04-21,185,East,SKU2
2022-09-10,195,North,SKU17
2023-01-31,193,North,SKU7
2022-10-16,210,South,SKU12
2022-07-31,202,West,SKU9
2023-11-20,215,West,SKU11
2022-01-21,197,West,SKU19
2022-11-12,215,North,SKU15
2023-07-18,180,North,SKU12
2023-03-14,168,West,SKU15
2023-02-27,189,West,SKU17
2022-08-21,176,North,SKU11
2022-05-03,211,East,SKU17
2023-09-04,204,South,SKU12
2022-08-02,199,South,SKU10
2023-10-09,209,South,SKU6
2023-12-31,211,East,SKU7
2023-08-23,198,West,SKU14
2022-02-09,214,North,SKU16
2022-11-28,204,East,SKU3
2023-10-10,196,South,SKU9
2022-07-01,207,West,SKU6
2022-09-22,186,South,SKU5
2023-11-25,180,South,SKU4
2023-06-17,191,East,SKU15
2023-03-08,191,West,SKU10
2022-07-15,206,East,SKU1
2023-12-25,176,North,SKU7
2023-05-24,195,East,SKU17
2023-03-23,206,North,SKU4
2023-06-12,221,North,SKU10
2022-07-21,215,North,SKU1
2023-12-31,218,West,SKU10
2023-08-28,199,West,SKU20
2022-05-13,178,South,SKU7
2022-05-19,201,North,SKU9
2023-10-31,199,West,SKU2
2023-05-08,200,East,SKU4
2022-03-11,203,East,SKU17
2022-01-15,215,West,SKU6
2022-07-31,186,West,SKU8
2022-03-01,193,South,SKU14
2022-09-09,212,South,SKU12
2023-03-22,186,South,SKU19
2022-01-02,205,East,SKU5
2022-12-02,204,East,SKU11
2022-01-19,247,North,SKU17
2023-07-15,195,East,SKU12
2022-03-19,188,West,SKU5
2023-04-17,193,South,SKU1
2022-01-28,185,North,SKU7
2023-07-14,213,North,SKU7
2023-08-31,195,West,SKU11
2022-06-14,204,South,SKU6
2023-04-03,175,North,SKU6
2022-06-25,211,South,SKU10
2023-08-08,193,South,SKU3
2022-01-29,191,South,SKU5
2023-10-31,214,East,SKU18
2022-10-06,208,South,SKU15
2022-10-10,196,South,SKU12
2023-04-24,190,West,SKU8
2023-06-03,211,West,SKU7
2022-11-01,200,North,SKU3
2023-11-25,196,North,SKU7
2022-04-19,206,South,SKU18
2022-11-20,200,West,SKU16
2022-07-25,218,North,SKU20
2022-08-22,203,East,SKU2
2023-04-03,191,West,SKU7
2022-07-06,207,West,SKU5
2023-04-27,198,West,SKU14
2023-02-11,212,East,SKU15
2023-05-24,186,North,SKU16
2023-06-04,173,North,SKU2
2022-02-22,222,North,SKU20
2023-02-02,219,North,SKU19
2022-07-18,208,North,SKU10
2023-01-26,177,West,SKU18
2023-10-11,169,East,SKU2
2023-05-13,212,South,SKU8
2022-06-21,215,North,SKU6
2022-03-27,203,South,SKU19
2023-07-12,177,North,SKU8
2022-07-05,210,West,SKU19
2022-06-05,172,West,SKU1
2023-05-08,198,South,SKU13
2023-06-05,198,North,SKU17
2023-09-19,201,North,SKU10
2023-10-28,227,East,SKU18
2022-05-10,176,East,SKU17
2022-03-22,187,West,SKU16
2023-01-19,200,East,SKU15
2023-10-21,215,East,SKU10
2022-10-22,190,West,SKU5
2022-09-26,192,North,SKU11
2023-10-07,194,East,SKU11
2023-07-16,172,South,SKU14
2023-06-19,219,East,SKU6
2023-01-13,212,West,SKU15
2023-01-11,192,South,SKU14
2022-03-29,201,West,SKU12
2023-09-16,199,South,SKU14
2022-04-21,203,North,SKU11
2023-08-07,219,East,SKU18
2022-06-03,193,East,SKU18
2023-04-08,189,South,SKU14
2023-07-23,179,West,SKU7
2022-06-05,197,West,SKU5
2023-09-17,201,South,SKU17
2022-11-14,196,East,SKU8
2023-07-13,181,South,SKU17
2022-08-26,226,North,SKU15
2022-11-30,187,East,SKU17
2022-04-16,196,West,SKU2
2023-04-27,178,North,SKU5
2023-11-30,196,North,SKU20
2023-11-02,214,East,SKU4
2023-12-11,209,West,SKU17
2023-01-17,176,East,SKU1
2023-11-20,189,South,SKU10
2022-09-18,188,North,SKU2
2022-10-20,204,East,SKU18
2022-12-01,226,East,SKU1
2023-10-17,187,North,SKU10
2023-12-10,203,South,SKU19
2023-04-21,192,West,SKU11
2022-08-13,202,East,SKU19
2023-07-09,219,North,SKU2
2023-03-30,169,North,SKU1
2023-10-25,194,South,SKU13
2022-10-23,213,East,SKU3
2023-07-29,196,North,SKU7
2023-10-04,205,South,SKU15
2023-04-08,209,East,SKU20
2022-08-02,173,West,SKU4
2023-08-08,185,West,SKU2
2023-09-08,218,East,SKU6
2022-06-07,209,East,SKU3
2022-09-29,205,East,SKU2
2022-08-26,166,East,SKU20
2022-10-30,190,South,SKU9
2023-11-01,224,North,SKU17
2023-09-13,209,South,SKU14
2023-06-05,198,North,SKU14
2022-11-17,202,South,SKU10
2022-02-28,212,East,SKU17
2022-12-24,191,South,SKU7
2023-12-05,200,North,SKU5
2023-10-10,236,West,SKU15
2022-09-08,206,East,SKU20
2023-03-12,196,West,SKU16
2022-05-26,203,North,SKU14
2022-12-18,199,East,SKU5
2023-07-24,203,East,SKU3
2023-11-20,193,East,SKU17
2022-09-02,236,West,SKU5
2023-07-14,204,West,SKU6
2022-10-28,209,North,SKU16
2023-03-14,204,North,SKU15
2022-04-10,195,South,SKU8
2023-12-26,170,North,SKU10
2023-04-25,171,South,SKU14
2023-02-19,196,West,SKU10
2022-06-14,202,North,SKU19
2023-09-30,207,East,SKU14
2022-10-29,200,South,SKU18
2022-05-01,163,South,SKU18
2022-03-29,198,South,SKU4
2022-08-05,190,West,SKU3
2023-07-27,218,South,SKU17
2022-06-28,201,North,SKU3
2023-12-03,195,South,SKU7
2022-06-12,218,East,SKU6
2023-08-16,194,West,SKU3
2022-06-19,220,West,SKU13
2022-10-28,195,North,SKU18
2023-01-09,206,East,SKU13
2023-12-09,218,West,SKU12
2022-07-22,201,West,SKU7
2022-02-16,188,West,SKU18
2023-04-08,205,North,SKU19
2023-11-01,192,North,SKU14
2023-02-12,206,West,SKU12
2022-07-13,202,South,SKU17
2023-03-03,187,West,SKU9
2022-11-13,192,East,SKU4
2023-04-24,202,East,SKU5
2023-02-25,207,West,SKU3
2022-09-26,176,West,SKU7
2023-04-26,199,West,SKU16
2023-12-12,195,East,SKU20
2022-09-20,219,North,SKU4
2023-03-02,205,South,SKU9
2022-06-15,188,North,SKU3
2023-11-23,205,South,SKU19
2023-03-04,189,East,SKU13
2023-12-05,198,East,SKU18
2023-02-01,198,East,SKU2
2022-08-04,175,East,SKU5
2022-04-17,196,North,SKU14
2022-04-08,215,South,SKU13
2023-04-27,192,East,SKU10
2023-05-14,191,South,SKU12
2022-08-18,206,South,SKU6
2022-09-14,196,West,SKU15
2022-02-12,194,North,SKU1
2022-08-30,210,North,SKU3
2023-07-08,205,North,SKU7
2022-04-05,212,North,SKU4
2022-07-07,200,South,SKU6
2023-01-20,181,East,SKU15
2023-02-04,204,East,SKU11
2023-05-21,195,South,SKU14
2022-06-16,187,East,SKU18
2022-05-05,194,West,SKU16
2023-11-04,209,South,SKU17
2022-03-28,227,South,SKU17
2023-05-04,189,West,SKU17
2022-08-14,174,West,SKU20
2023-10-19,200,East,SKU2
2022-12-11,212,North,SKU4
2023-06-02,193,North,SKU11
2022-01-31,199,West,SKU18
2023-12-10,221,East,SKU13
2022-10-23,202,North,SKU19
2023-02-18,205,West,SKU12
2022-05-15,211,East,SKU17
2023-06-09,174,East,SKU9
2022-01-04,201,East,SKU11
2022-06-27,224,North,SKU6
2022-09-16,207,South,SKU13
2023-10-14,195,West,SKU11
2022-03-06,167,West,SKU15
2022-12-29,214,South,SKU11
2023-12-18,181,North,SKU4
2022-01-17,187,North,SKU20
2022-07-19,174,West,SKU10
2023-06-28,194,South,SKU10
2022-07-31,210,South,SKU8
2023-03-11,187,South,SKU1
2022-09-30,192,South,SKU4
2022-10-17,213,East,SKU4
2023-04-28,211,East,SKU8
2022-08-22,228,West,SKU16
2023-02-12,211,South,SKU14
2023-11-25,181,East,SKU2
2022-05-26,204,South,SKU2
2023-07-16,205,North,SKU5
2023-03-06,227,West,SKU3
2023-03-08,175,East,SKU9
2023-09-07,190,East,SKU6
2023-06-29,171,North,SKU14
2023-05-12,202,West,SKU19
2022-03-30,200,South,SKU9
2023-02-15,231,East,SKU7
2022-08-29,211,East,SKU14
2022-08-11,194,East,SKU7
2023-10-27,201,South,SKU10
2023-04-13,191,East,SKU2
2023-07-23,226,North,SKU6
2022-11-18,193,West,SKU5
2023-01-10,196,East,SKU6
2022-04-22,187,West,SKU15
2023-06-11,192,North,SKU12
2023-02-16,221,West,SKU12
2022-09-26,221,North,SKU3
2023-09-18,186,West,SKU9
2022-09-09,195,South,SKU16
2023-01-09,213,South,SKU7
2023-10-16,201,West,SKU13
2023-09-18,221,East,SKU20
2023-03-26,185,West,SKU19
2023-06-21,211,North,SKU15
2023-01-03,201,West,SKU19
2022-09-12,191,North,SKU9
2023-04-08,213,South,SKU17
2022-09-25,202,East,SKU9
2022-05-06,196,East,SKU1
2023-01-28,217,North,SKU20
2022-11-30,213,East,SKU8
2023-07-19,208,West,SKU17
2023-01-03,226,East,SKU4
2023-07-09,201,West,SKU2
2023-11-09,200,North,SKU1
2023-07-08,183,West,SKU20
2023-04-01,232,South,SKU19
2023-11-19,196,West,SKU14
2022-03-08,208,East,SKU1
2022-03-07,204,South,SKU14
2023-08-18,195,East,SKU4
2023-09-09,236,South,SKU20
2023-02-04,188,East,SKU3
2022-10-14,191,East,SKU18
2022-07-05,166,East,SKU20
2022-10-11,190,East,SKU7
2023-05-31,188,West,SKU1
2023-10-12,210,West,SKU16
2023-11-22,197,East,SKU13
2022-08-25,185,North,SKU3
2022-01-18,208,East,SKU12
2023-02-18,198,North,SKU4
2022-01-09,188,East,SKU19
2023-02-24,205,South,SKU14
2022-01-29,209,West,SKU7
2023-10-18,193,South,SKU4
2022-12-14,204,South,SKU12
2023-10-23,202,West,SKU7
2023-07-30,196,West,SKU14
2023-03-26,195,North,SKU15
2023-01-15,172,North,SKU6
2023-11-30,209,South,SKU17
2023-01-01,209,North,SKU17
2022-08-15,211,South,SKU12
2022-04-28,199,East,SKU4
2023-02-16,210,East,SKU7
2022-12-22,201,East,SKU4
2022-09-11,195,West,SKU7
2023-06-27,199,East,SKU6
2023-11-04,186,North,SKU4
2023-12-28,190,South,SKU10
2023-03-20,193,North,SKU1
2023-11-12,212,South,SKU1
2022-03-22,198,East,SKU7
2022-02-15,191,West,SKU4
2022-02-18,210,South,SKU16
2023-03-25,192,North,SKU18
2023-02-11,190,South,SKU14
2022-10-10,191,East,SKU13
2023-04-18,194,West,SKU15
2023-02-20,190,North,SKU1
2023-08-23,206,North,SKU10
2022-05-01,196,South,SKU18
2022-01-03,197,East,SKU5
2022-11-12,200,South,SKU7
2023-04-05,177,North,SKU2
2022-08-15,214,South,SKU9
2022-03-20,211,South,SKU5
2023-10-19,190,East,SKU18
2023-06-28,230,South,SKU12
2023-12-24,183,West,SKU4
2022-03-12,219,East,SKU16
2022-07-16,180,South,SKU11
2022-02-27,200,East,SKU19
2023-02-28,189,North,SKU1
2023-04-14,210,East,SKU13
2023-09-16,210,East,SKU5
2022-02-17,222,West,SKU8
2023-03-11,178,West,SKU10
2022-07-04,191,South,SKU15
2022-06-14,211,West,SKU15
2023-12-28,189,South,SKU13
2022-11-27,210,North,SKU2
2022-11-26,209,West,SKU4
2022-05-01,179,East,SKU13
2022-08-01,214,North,SKU9
2023-05-22,204,South,SKU5
2023-07-07,198,East,SKU12
2022-06-17,218,West,SKU2
2023-06-30,220,North,SKU20
2023-03-03,192,South,SKU8
2023-12-10,189,South,SKU20
2023-12-04,191,West,SKU16
2022-08-09,205,West,SKU20
2022-01-10,187,North,SKU8
2022-04-30,185,East,SKU19
2023-09-27,208,North,SKU20
2022-09-04,206,South,SKU10
2022-12-26,212,East,SKU5
2022-08-09,214,East,SKU3
2023-05-21,202,North,SKU19
2022-02-27,199,South,SKU20
2023-04-05,205,North,SKU2
2022-05-08,203,North,SKU7
2023-11-30,180,South,SKU9
2023-12-18,195,East,SKU8
2022-03-27,191,West,SKU19
2022-04-14,198,East,SKU5
2022-05-23,203,North,SKU8
2022-07-24,198,East,SKU15
2023-10-03,207,West,SKU2
2022-02-07,232,South,SKU12
2022-12-29,205,East,SKU17
2023-09-13,192,West,SKU16
2022-11-05,194,South,SKU5
2022-02-21,197,West,SKU1
2022-01-01,218,West,SKU13
2022-01-11,217,West,SKU7
2023-10-02,215,East,SKU8
2022-08-02,222,North,SKU19
2023-07-10,191,West,SKU14
2023-06-02,181,South,SKU10
2023-10-30,196,South,SKU17
2023-02-19,206,South,SKU18
2022-01-08,208,East,SKU2
2022-01-05,207,North,SKU10
2022-12-28,172,East,SKU18
2023-11-25,188,West,SKU10
2022-04-22,193,North,SKU2
2022-09-30,201,South,SKU9
2023-02-26,178,East,SKU16
2022-09-22,208,South,SKU6
2023-04-03,180,East,SKU7
2022-07-31,180,West,SKU3
2022-03-19,190,North,SKU7
2023-10-28,201,North,SKU20
2022-08-09,208,South,SKU8
2023-01-04,212,North,SKU5
2022-12-13,187,West,SKU3
2022-01-25,216,East,SKU14
2023-02-24,185,East,SKU6
2022-12-20,227,South,SKU3
2023-12-21,210,West,SKU7
2023-02-21,208,South,SKU6
2023-05-30,210,South,SKU20
2022-08-03,200,West,SKU18
2022-04-22,186,South,SKU10
2023-12-05,191,East,SKU5
2023-07-13,208,South,SKU8
2023-03-04,211,North,SKU15
2023-11-30,214,North,SKU16
2023-07-16,178,North,SKU11
2023-12-10,208,West,SKU10
2022-08-04,220,North,SKU1
2023-02-17,181,West,SKU1
2023-01-15,203,South,SKU17
2023-08-25,197,East,SKU4
2022-08-20,192,North,SKU16
2022-09-15,207,West,SKU19
2023-10-27,212,North,SKU5
2022-09-13,186,West,SKU3
2023-02-07,205,North,SKU14
2023-02-28,219,North,SKU18
2022-03-06,230,South,SKU18
2022-07-09,198,North,SKU3
2023-08-26,184,West,SKU10
2022-06-22,194,North,SKU19
2023-09-20,172,North,SKU3
2023-07-15,205,East,SKU14
2022-08-15,197,West,SKU8
2023-08-04,217,East,SKU19
2023-01-23,201,North,SKU6
2023-02-05,193,East,SKU9
2023-09-30,207,North,SKU16
2022-08-01,193,North,SKU6
2022-02-22,197,North,SKU16
2023-09-16,203,West,SKU10
2023-11-02,195,West,SKU8
2023-10-24,206,North,SKU15
2022-05-19,192,South,SKU11
2023-02-22,211,North,SKU11
2023-09-17,189,East,SKU14
2022-05-23,190,South,SKU6
2023-05-24,202,East,SKU12
2023-10-12,221,South,SKU15
2023-05-01,189,North,SKU5
2023-03-13,198,West,SKU11
2023-06-27,198,West,SKU3
2022-10-20,196,North,SKU3
2023-09-12,199,West,SKU10
2022-10-11,213,North,SKU10
2023-11-02,226,North,SKU20
2022-01-14,208,South,SKU5
2023-09-26,186,East,SKU9
2023-12-28,192,North,SKU10
2022-09-29,217,North,SKU11
2022-01-25,201,North,SKU2
2022-11-18,208,West,SKU2
2023-11-12,186,North,SKU14
2022-04-13,187,East,SKU17
2022-02-09,191,South,SKU8
2022-08-23,200,West,SKU17
2022-03-30,219,West,SKU13
2022-04-10,196,West,SKU6
2022-05-24,203,North,SKU2
2022-03-23,190,North,SKU20
2023-08-12,187,East,SKU18
2023-07-25,203,East,SKU7
2022-08-17,206,East,SKU5
2023-08-26,186,South,SKU1
2023-01-30,199,West,SKU18
2023-05-28,207,North,SKU4
2022-07-16,185,East,SKU16
2022-10-01,188,South,SKU6
2023-08-13,200,South,SKU17
2023-10-15,191,East,SKU16
2023-08-06,179,North,SKU8
2023-07-16,225,East,SKU13
2023-01-07,195,East,SKU20
2022-03-21,208,East,SKU4
2022-08-23,203,South,SKU5
2022-10-14,203,South,SKU11
2023-10-29,175,South,SKU3
2023-07-26,202,South,SKU18
2023-06-29,196,East,SKU12
2023-03-13,208,North,SKU3
2022-05-07,190,South,SKU11
2023-12-13,182,East,SKU15
2023-02-21,184,West,SKU3
2023-09-30,201,West,SKU7
2022-02-10,183,South,SKU6
2023-04-14,205,West,SKU3
2022-10-24,205,North,SKU6
2023-08-20,200,East,SKU1
2023-08-24,193,West,SKU14
2022-02-11,196,North,SKU20
2023-09-24,222,East,SKU3
2022-10-06,186,West,SKU19
2023-04-04,184,South,SKU8
2022-02-02,161,South,SKU19
2022-10-03,169,West,SKU18
2023-10-27,203,South,SKU5
2022-03-31,187,South,SKU19
2023-09-08,213,North,SKU10
2023-06-08,181,East,SKU16
2022-06-09,218,South,SKU19
2023-04-03,179,West,SKU8
2023-12-09,210,South,SKU9
2023-02-03,197,North,SKU2
2022-04-01,191,North,SKU13
2023-12-10,188,South,SKU14
2023-08-04,222,West,SKU17
2023-04-11,198,West,SKU10
2022-08-08,199,North,SKU6
2023-02-23,194,West,SKU13
2023-01-14,206,North,SKU13
2023-12-27,212,West,SKU17
2023-03-23,197,South,SKU5
2022-05-26,201,South,SKU15
2022-08-21,204,South,SKU5
2023-01-06,185,South,SKU19
2022-08-22,222,East,SKU2
2023-12-27,205,West,SKU9
2023-01-02,202,East,SKU11
2023-04-26,195,West,SKU7
2023-07-27,194,East,SKU19
2022-12-29,205,North,SKU1
2023-08-13,218,North,SKU18
2023-05-26,212,West,SKU6
2022-04-05,208,North,SKU16
2022-08-04,203,West,SKU2
2023-12-26,197,West,SKU9
2023-12-13,189,East,SKU10
2023-06-27,210,West,SKU17
2022-05-15,174,North,SKU4
2022-03-24,228,East,SKU20
2023-01-26,202,East,SKU14
2022-02-16,201,East,SKU17
2023-01-27,213,East,SKU6
2023-12-19,183,North,SKU9
2023-01-20,207,South,SKU11
2023-01-16,208,North,SKU8
2022-03-18,179,West,SKU15
2022-09-16,207,North,SKU20
2023-08-27,196,West,SKU6
2023-02-03,194,South,SKU17
2022-04-10,211,East,SKU7
2023-05-16,195,North,SKU11
2023-01-18,202,East,SKU7
2023-12-08,210,East,SKU5
2022-07-11,205,East,SKU16
2023-08-03,214,North,SKU12
2023-08-25,183,South,SKU12
2022-12-11,202,North,SKU3
2022-01-10,164,South,SKU17
2022-09-21,213,South,SKU4
2022-09-25,194,West,SKU6
2023-09-22,219,South,SKU18
2023-07-25,200,West,SKU16
2022-07-14,207,North,SKU15
2023-07-16,172,East,SKU2
2023-02-11,200,South,SKU14
2022-10-23,187,East,SKU16
2022-04-07,181,South,SKU3
2023-04-07,233,West,SKU9
2023-10-01,205,North,SKU4
2022-03-28,220,West,SKU11
2022-03-18,209,West,SKU7
2023-12-17,173,West,SKU7
2023-04-28,200,North,SKU13
2022-05-26,195,North,SKU7
2023-10-23,220,East,SKU10
2022-04-21,189,North,SKU15
2023-10-03,175,West,SKU11
2023-11-09,206,West,SKU13
2022-10-24,197,North,SKU6
2023-03-02,194,East,SKU4
2023-10-11,214,West,SKU11
2022-11-30,185,South,SKU20
2023-06-07,204,East,SKU9
2023-08-06,183,West,SKU5
2023-11-02,198,South,SKU9
2023-12-29,192,West,SKU9
2023-06-22,194,West,SKU12
2022-06-11,184,North,SKU19
2023-03-06,176,South,SKU12
2023-09-06,198,West,SKU3
2022-03-10,209,North,SKU4
2022-05-13,212,North,SKU19
2022-07-08,197,West,SKU18
2023-12-24,188,North,SKU12
2023-11-09,185,East,SKU14
2023-07-27,202,East,SKU6
2022-10-06,192,East,SKU15
